institution;period;euro;doi;is_hybrid;publisher;journal_full_title;issn;url
Carl von Ossietzky Universität Oldenburg;2016;1215,56;10.1371/journal.pone.0145610;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1014;10.1088/1367-2630/18/1/013017;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1246,88;10.1371/journal.pone.0147819;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;450;10.2971/jeos.2016.16003;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;728;10.1186/s13256-016-1029-x;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1259,61;10.3389/fnsys.2016.00051;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1259,61;10.3389/fnbeh.2016.00055;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1679,48;10.3389/fnhum.2016.00135;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1464,74;10.3390/md14050089;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;660,79;10.3390/sym8060046;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1520;dx.doi.org/10.1136/bmjopen-2016-011912;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1342,32;10.1002/ese3.116;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;462,19;10.1177/2331216516655794 ;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;220,98;10.3389/fpsyg.2016.00388;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1661,80;10.3389/fnhum.2016.00245;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;790,93;10.3389/fpsyt.2016.00117;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;621,9;10.7717/peerj.1936;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;595;10.1515/ncrs-2016-0074;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1040;10.1186/s40798-016-0061-0;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1370,29;10.1186/s12939-016-0335-7;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;229,98;;FALSE;Mongabay.org Corp;Tropical Conservation Science;1940-0829;tropicalconservationscience.mongabay.com/content/v9/tcs_v9i2_629-647_Einzmann.pdf
Carl von Ossietzky Universität Oldenburg;2016;1138,31;10.3390/e18050187;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1459,82;10.3389/fmars.2016.00119;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;350;10.2971/jeos.2016.16014;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1248,56;10.3390/en9070510;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;308,18;10.1177/2331216516655795;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1360,78;10.1155/2016/3616807;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1269,26;10.3389/fnhum.2016.00010;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1576,01;10.3390/rs8100809;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1338,75;10.5194/acp-2016-2;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;500;10.4081/gh.2016.405;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1316,14;10.1371/journal.pone.0157018;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1254,15;10.3389/fpsyg.2016.00990;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;475,37;10.1177/2331216516659632;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1653,85;10.3389/feart.2016.00085;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;470,3;10.1177/2331216516660966;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1689,65;10.3389/fnhum.2016.00503;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1689,65;10.3389/fnhum.2016.00473;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;880;10.1186/s41476-016-0003-y;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;615;10.1515/demo-2016-0006;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;89,4;10.20546/ijcmas.2016.509.xxx;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1358,35;10.1371/journal.pone.0161140;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1165;10.1038/srep33805;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;312,65;10.3732/apps.1600091;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;62,51;10.18203/2320-1770.ijrcog20163449;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1165;10.1038/srep34203;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1217,65;10.1016/j.egyr.2016.09.002;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;450,00;;FALSE;European Optical Society;Journal of the European Optical society - Rapid Publications;1990-2573;www.jeos.org/index.php/jeos_rp/article/download/16003/1428http://www.jeos.org/index.php/jeos_rp/article/download/16003/1428
Carl von Ossietzky Universität Oldenburg;2016;1396,00;10.1186/s40793-016-0201-7;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1259,61;10.3389/fnmol.2016.00036;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;595,00;10.1515/ncrs-2016-0198;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1756,77;10.3389/fphys.2016.00506;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1175,09;10.3390/en9110955;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1670,76;10.1088/1367-2630/18/6/063027;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1513,16;10.3389/feart.2016.00095;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1365,42;10.1371/journal.pone.0164508;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1712,48;10.3389/fneur.2016.00154;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1689,65;10.3389/fneur.2016.00155;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;482,09;10.1177/2331216516672186;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;1377,41;10.1167/iovs.16-19701;FALSE;;;;
Carl von Ossietzky Universität Oldenburg;2016;472,46;10.1121/1.4964844;FALSE;;;;
