"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"Ecole normale supérieure de Paris";2018;"1395,00";"10.5194/bg-2018-15";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"1170,00";"10.5194/nhess-17-1857-2017";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"2025,00";"10.7554/eLife.33321";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"2150,00";"10.7554/eLife.35028";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"2150,00";"10.7554/eLife.31599";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"2651,16";"10.1016/j.neuroimage.2018.01.035";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"2651,16";"10.1016/j.neuroimage.2018.01.033";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"2283,30";"10.3389/fnins.2018.00531";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"1560,00";"10.1088/1367-2630/aab574";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;836;"10.1162/opmi_a_00022";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"2025,00";"10.1371/journal.pcbi.1005582";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"2021,00";"10.1371/journal.pgen.1007581";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"3850,00";"10.1038/s41467-018-04839-9";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"3700,00";"10.1038/s41467-018-04034-w";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"1305,00";"10.1038/s41598-018-19355-5";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"1370,00";"10.1038/s41598-018-33581-x";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"1370,00";"10.1038/s41598-018-33117-3";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"1370,00";"10.1038/s41598-018-33581-x";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2018;"3500,00";"10.1002/ange.201710668";"TRUE";;;;;;
"Ecole normale supérieure de Paris";2018;"4700,00";"10.15252/embj.201798482";"TRUE";;;;;;
"Ecole normale supérieure de Paris";2019;716,8;"10.1175/WCAS-D-19-0048.1";"TRUE";;;;;;
"Ecole normale supérieure de Paris";2019;"1487,37";"10.1091/mbc.e18-08-0534";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2019;"2590,00";"10.1016/j.neuroimage.2019.02.012";"TRUE";;;;;;
"Ecole normale supérieure de Paris";2019;"1680,00";"10.1016/j.wace.2019.100231";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2019;"2237,00";"10.1093/nar/gkz1199";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2019;"2105,60";"10.1371/journal.pcbi.1007224";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2019;"2105,60";"10.1371/journal.pcbi.1007019";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2019;"4400,00";"10.1523/JNEUROSCI.2291-18.2019";"TRUE";;;;;;
"Ecole normale supérieure de Paris";2019;"1614,00";"10.1140/epjqt/s40507-019-0074-y";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2019;"4290,00";"10.1038/s41467-019-10089-0";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2019;"3850,00";"10.1038/s41467-018-08121-w";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2019;"3000,00";"10.1029/2019GB006200";"TRUE";;;;;;
"Ecole normale supérieure de Paris";2020;"2956,80";"10.1103/PhysRevLett.124.076802";"TRUE";;;;;;
"Ecole normale supérieure de Paris";2020;"3782,88";"10.7554/eLife.51784";"FALSE";;;;;;
"Ecole normale supérieure de Paris";2020;"2250,00";"10.1088/1751-8121/ab59ef";"TRUE";;;;;;
"Ecole normale supérieure de Paris";2020;"2448,00";"10.3758/s13423-019-01682-x";"TRUE";;;;;;
"Ecole normale supérieure de Paris";2020;"2000,00";"10.1029/2019GL085267";"TRUE";;;;;;
"Ecole normale supérieure de Paris";2020;"2000,00";"10.1111/gcb.15316";"TRUE";;;;;;
